type,index,page,left,top,right,bottom,width,height,text_preview
text,1046,86,18.225,292.869,593.997,244.73199999999997,575.7719999999999,-48.13700000000006,The  Company  may  withhold  or  account  for  Tax
text,1047,86,303.602,172.71900000000005,308.606,167.78200000000004,5.004000000000019,-4.937000000000012,4
text,1048,87,18.225,702.594,593.998,654.458,575.773,-48.13600000000008,to the Company or Employer. If the obligation for 
text,1049,87,18.225,637.794,593.994,600.458,575.769,-37.33600000000001,12. Electronic Delivery and Acceptance . The Compa
text,1050,87,18.225,583.794,593.998,438.458,575.773,-145.33599999999996,13. Data Privacy .  By  participating  in  the  Pl
text,1051,87,18.225,421.795,593.996,362.858,575.771,-58.93700000000001,14. Notices . Any notice to be given under the ter
text,1052,87,18.225,346.195,593.996,276.4580000000001,575.771,-69.73699999999991,15. Plan .  The Award and all rights  of  the  Par
text,1053,87,303.602,205.12,308.606,200.183,5.004000000000019,-4.937000000000012,5
text,1054,88,18.225,702.595,593.999,643.659,575.774,-58.936000000000035,16. Entire  Agreement .  This  Award  Agreement  a
text,1055,88,18.225,626.995,593.996,578.859,575.771,-48.13599999999997,17. Limitation on the Participant's Rights. Partic
text,1056,88,18.225,562.195,593.982,546.459,575.757,-15.736000000000104,18. Section Headings . The section headings of thi
text,1057,88,18.225,529.795,593.988,514.059,575.763,-15.73599999999999,19. Governing Law .  This Award Agreement shall be
text,1058,88,18.225,497.395,593.997,460.059,575.7719999999999,-37.335999999999956,20. Choice  of  Venue .  For  purposes  of  litiga
text,1059,88,18.225,443.395,593.991,427.659,575.766,-15.73599999999999,21. Construction . It is intended that the terms o
text,1060,88,18.225,410.995,593.989,395.259,575.764,-15.73599999999999,22. Severability . The provisions of this Award Ag
text,1061,88,18.225,378.595,593.997,341.259,575.7719999999999,-37.33600000000001,23. Imposition  of  Other  Requirements .  The  Co
text,1062,88,292.349,324.595,319.856,319.659,27.507000000000005,-4.9360000000000355,* * * * *
text,1063,88,303.602,247.64499999999998,308.606,242.70900000000006,5.004000000000019,-4.935999999999922,6
text,1064,89,253.041,703.266,359.181,698.333,106.13999999999999,-4.932999999999993,PERFORMANCE AWARD
text,1065,89,284.027,681.666,328.186,676.733,44.15899999999999,-4.933000000000106,EXHIBIT A
text,1066,89,212.372,654.666,399.839,649.733,187.46699999999998,-4.933000000000106,PERFORMANCE VESTING REQUIREMENTS
text,1067,89,18.225,627.67,593.99,611.933,575.765,-15.736999999999966,The RSUs (and related Dividend Equivalent Rights) 
text,1068,89,50.625,595.27,565.28,590.334,514.655,-4.9360000000000355,The percentage of the RSUs (and related Dividend E
text,1069,89,66.825,573.67,593.993,557.934,527.168,-15.73599999999999,If the Company's TSR Percentile for the Performanc
text,1070,89,66.825,541.27,593.99,525.534,527.165,-15.73599999999999,If the Company's TSR Percentile for the Performanc
text,1071,89,66.825,508.87,593.99,493.134,527.165,-15.73599999999999,If the Company's TSR Percentile for the Performanc
text,1072,89,66.825,476.47,594.0,460.734,527.175,-15.736000000000047,If the Company's TSR Percentile for the Performanc
text,1073,89,18.225,444.07,593.99,417.534,575.765,-26.536,For TSR Percentile performance for the Performance
text,1074,89,18.225,400.87,594.0,385.134,575.775,-15.73599999999999,"Notwithstanding the foregoing, if the Company's TS"
text,1075,89,18.225,368.47,593.997,352.734,575.7719999999999,-15.736000000000047,The number of RSUs that vest on the Vesting Date w
text,1076,89,18.225,336.07,273.131,331.134,254.90599999999998,-4.935999999999979,"For purposes of the Award, the following definitio"
text,1077,89,66.825,314.47,593.999,266.33400000000006,527.174,-48.13599999999997,' TSR Percentile ' means the percentile ranking of
text,1078,89,66.825,249.66999999999996,593.997,190.73400000000004,527.1719999999999,-58.93599999999992,' Comparison Group ' means the Company and each ot
text,1079,89,299.109,118.72000000000003,313.111,113.78399999999999,14.00200000000001,-4.9360000000000355,A-1
text,1080,90,83.025,702.596,594.0,568.059,510.975,-134.53700000000003,traded on a national securities exchange on the la
text,1081,90,66.825,551.396,593.999,503.259,527.174,-48.136999999999944,' TSR ' shall be determined with respect to the Co
text,1082,90,66.825,486.596,593.998,438.459,527.173,-48.137,"' Beginning Price ' means, with respect to the Com"
text,1083,90,66.825,421.796,594.002,373.659,527.1769999999999,-48.137,"' Ending Price '  means, with respect to the Compa"
text,1084,90,18.225,356.996,594.0,319.659,575.775,-37.33699999999999,"With respect to the computation of TSR, Beginning "
text,1085,90,18.225,302.996,453.196,298.059,434.971,-4.936999999999955,"In the event of any ambiguity or discrepancy, the "
text,1086,90,292.349,290.846,319.856,285.909,27.507000000000005,-4.937000000000012,* * * * *
text,1087,91,299.109,772.119,313.111,767.183,14.00200000000001,-4.9360000000000355,A-2
text,1088,91,538.987,751.865,593.998,746.932,55.01100000000008,-4.932999999999993,Exhibit 10.21
text,1089,91,201.045,687.065,411.165,660.532,210.12000000000003,-26.533000000000015,APPLE INC. 2022 EMPLOYEE STOCK PLAN RESTRICTED STO
text,1090,91,264.368,557.465,347.843,552.532,83.47500000000002,-4.932999999999993,NOTICE OF GRANT
text,1091,91,18.225,514.269,164.227,509.333,146.002,-4.935999999999979,Name:                    (the 'Participant')
text,1092,91,18.225,491.994,82.233,487.058,64.00800000000001,-4.9360000000000355,Employee ID:
text,1093,91,18.225,464.319,87.729,459.383,69.50399999999999,-4.9360000000000355,Grant Number:
text,1094,91,18.225,442.719,147.589,437.783,129.364,-4.935999999999979,No. of Units Subject to Award:
text,1095,91,18.225,421.119,181.41,416.183,163.185,-4.9360000000000355,Award Date:                (the 'Award Date')
text,1096,91,18.225,399.519,296.773,394.583,278.548,-4.935999999999979,Vesting Commencement Date:    (the 'Vesting Commen
text,1097,91,18.225,377.919,100.259,372.983,82.03399999999999,-4.935999999999979,Vesting Schedule:
text,1098,91,18.225,334.719,593.99,318.983,575.765,-15.73599999999999,This  restricted  stock  unit  award  (the  'Award
text,1099,91,18.225,302.319,593.999,275.783,575.774,-26.536,You do not have to accept the Award. If you wish t
text,1100,92,201.045,692.466,411.165,665.933,210.12000000000003,-26.533000000000015,APPLE INC. 2022 EMPLOYEE STOCK PLAN RESTRICTED STO
text,1101,92,166.061,649.266,446.159,644.333,280.09799999999996,-4.932999999999993,TERMS AND CONDITIONS OF RESTRICTED STOCK UNIT AWAR
text,1102,92,18.225,627.671,594.004,547.133,575.779,-80.53800000000001,1. General . These Terms and Conditions of Restric
text,1103,92,18.225,530.471,594.0,493.134,575.775,-37.33699999999999,"2. RSUs . As used herein, the term ' RSU ' shall m"
text,1104,92,18.225,476.471,593.999,428.334,575.774,-48.137,"3. Vesting . Subject to Sections 4 and 8 below, th"
text,1105,92,18.225,411.671,593.999,341.935,575.774,-69.73599999999999,4. Continuance of Employment . Except as provided 
text,1106,92,18.225,325.271,593.999,266.33500000000004,575.774,-58.93599999999998,Nothing contained in this Award Agreement or the P
text,1107,92,303.602,194.32100000000003,308.606,189.385,5.004000000000019,-4.9360000000000355,1
text,1108,93,50.625,702.594,187.45,697.657,136.825,-4.937000000000012,5. Dividend and Voting Rights .
text,1109,93,18.225,680.994,593.999,632.858,575.774,-48.13600000000008,(a) Limitations on Rights Associated with RSUs . T
text,1110,93,18.225,616.194,593.999,535.658,575.774,-80.53599999999994,(b) Dividend  Equivalent  Rights .  As  of  any  d
text,1111,93,18.225,518.994,593.999,492.458,575.774,-26.536,6. Restrictions on Transfer .  Except  as  provide
text,1112,93,18.225,475.794,594.0,384.458,575.775,-91.33599999999996,7. Timing and Manner of Settlement of RSUs . On or
text,1113,93,50.625,367.794,205.474,362.857,154.849,-4.936999999999955,8. Effect of Termination of Service .
text,1114,93,18.225,346.194,593.994,298.058,575.769,-48.136000000000024,(a) Except  as  expressly  provided  in  Section  
text,1115,93,18.225,281.394,593.997,254.85799999999995,575.7719999999999,-26.536000000000058,"(b) Notwithstanding  the  foregoing,  and  except "
text,1116,93,303.602,183.519,308.606,178.58299999999997,5.004000000000019,-4.9360000000000355,2
text,1117,94,18.225,702.595,593.997,600.458,575.7719999999999,-102.13700000000006,with  the  schedule  set  forth  in  the  Grant  N
text,1118,94,18.225,583.795,593.992,557.258,575.7669999999999,-26.53699999999992,(c) In the event of the Participant's Termination 
text,1119,94,18.225,539.92,594.0,502.583,575.775,-37.33699999999993,(d) In the event of the Participant's Termination 
text,1120,94,18.225,485.92,593.998,459.383,575.773,-26.537000000000035,(e) If  any  unvested  RSUs  are  terminated  here
text,1121,94,18.225,442.72,593.996,372.983,575.771,-69.73700000000002,9. Recoupment .  Notwithstanding any other provisi
text,1122,94,18.225,356.32,593.997,329.783,575.7719999999999,-26.536999999999978,(a) during  the  period  of  the  Participant's  e
text,1123,94,18.225,313.12,593.996,286.583,575.771,-26.536999999999978,(b) during  the  Employment  Period  or  at  any  
text,1124,94,303.602,214.56999999999994,308.606,209.63300000000004,5.004000000000019,-4.936999999999898,3
text,1125,95,18.225,702.594,593.992,686.858,575.7669999999999,-15.736000000000104,(c) during the Employment Period or at any time th
text,1126,95,18.225,670.194,593.998,611.258,575.773,-58.93599999999992,"For purposes of the foregoing, the Participant exp"
text,1127,95,18.225,594.594,593.998,546.458,575.773,-48.13600000000008,10. Adjustments Upon Specified Events . Upon the o
text,1128,95,18.225,529.794,593.999,427.658,575.774,-102.13599999999997,11. Responsibility for Taxes .  The  Participant  
text,1129,95,18.225,410.994,593.997,373.658,575.7719999999999,-37.33600000000001,Prior to the relevant taxable or tax withholding e
text,1130,95,18.225,356.994,594.006,341.258,575.781,-15.736000000000047,(a) withholding from any wages or other cash compe
text,1131,95,18.225,324.594,593.996,308.858,575.771,-15.73599999999999,(b) withholding otherwise deliverable Shares and/o
text,1132,95,18.225,292.194,593.993,276.4580000000001,575.768,-15.735999999999933,(c) arranging for the sale of Shares otherwise del
text,1133,95,83.025,259.794,509.492,254.85699999999997,426.467,-4.937000000000012,(d) withholding from the proceeds of the sale of S
text,1134,95,303.602,183.519,308.606,178.58299999999997,5.004000000000019,-4.9360000000000355,4
text,1135,96,18.225,702.595,593.993,686.858,575.768,-15.73700000000008,(e) any other method of withholding determined by 
text,1136,96,18.225,670.195,593.997,622.058,575.7719999999999,-48.13700000000006,"Notwithstanding the foregoing, if the Participant "
text,1137,96,18.225,605.395,593.997,514.058,575.7719999999999,-91.33699999999999,The  Company  may  withhold  or  account  for  Tax
text,1138,96,18.225,497.395,593.994,460.058,575.769,-37.33699999999999,12. Electronic Delivery and Acceptance . The Compa
text,1139,96,18.225,443.395,593.998,298.058,575.773,-145.337,13. Data Privacy .  By  participating  in  the  Pl
text,1140,96,18.225,281.395,593.992,254.85799999999995,575.7669999999999,-26.537000000000035,14. Notices . Any notice to be given under the ter
text,1141,96,303.602,182.84500000000003,308.606,177.90800000000002,5.004000000000019,-4.937000000000012,5
text,1142,97,18.225,703.27,593.995,676.733,575.77,-26.537000000000035,"received, but if the Participant is no longer an e"
text,1143,97,18.225,660.07,593.996,590.333,575.771,-69.73700000000008,15. Plan .  The Award and all rights  of  the  Par
text,1144,97,18.225,573.67,593.999,514.733,575.774,-58.93700000000001,16. Entire  Agreement .  This  Award  Agreement  a
text,1145,97,18.225,498.07,593.996,449.934,575.771,-48.13599999999997,17. Limitation on the Participant's Rights. Partic
text,1146,97,18.225,433.27,593.982,417.534,575.757,-15.73599999999999,18. Section Headings . The section headings of thi
text,1147,97,18.225,400.87,593.988,385.134,575.763,-15.73599999999999,19. Governing Law .  This Award Agreement shall be
text,1148,97,18.225,368.47,593.997,331.134,575.7719999999999,-37.33600000000001,20. Choice  of  Venue .  For  purposes  of  litiga
text,1149,97,18.225,314.47,593.991,298.734,575.766,-15.736000000000047,21. Construction . It is intended that the terms o
text,1150,97,18.225,282.07,593.989,266.33400000000006,575.764,-15.735999999999933,22. Severability . The provisions of this Award Ag
text,1151,97,303.602,194.31999999999994,308.606,189.38400000000001,5.004000000000019,-4.935999999999922,6
text,1152,98,18.225,702.596,593.997,665.259,575.7719999999999,-37.33699999999999,Imposition  of  Other  Requirements .  The  Compan
text,1153,98,303.602,593.921,308.606,588.984,5.004000000000019,-4.937000000000012,7
text,1154,99,538.987,761.317,593.998,756.384,55.01100000000008,-4.932999999999993,Exhibit 10.22
text,1155,99,201.045,696.517,411.165,669.984,210.12000000000003,-26.533000000000015,APPLE INC. 2022 EMPLOYEE STOCK PLAN RESTRICTED STO
text,1156,99,253.041,653.317,359.181,648.384,106.13999999999999,-4.932999999999993,PERFORMANCE AWARD
text,1157,99,264.368,577.717,347.843,572.784,83.47500000000002,-4.932999999999993,NOTICE OF GRANT
text,1158,99,18.225,556.121,124.23,551.185,106.005,-4.9360000000000355,Name:    (the 'Participant')
text,1159,99,18.225,533.846,82.233,528.91,64.00800000000001,-4.9360000000000355,Employee ID:
text,1160,99,18.225,506.846,87.729,501.91,69.50399999999999,-4.935999999999979,Grant Number:
text,1161,99,18.225,485.246,118.083,469.51,99.858,-15.73599999999999,Target No. of Units Subject to Award:
text,1162,99,18.225,452.846,161.411,447.91,143.186,-4.935999999999979,Award Date:    (the 'Award Date')
text,1163,99,18.225,431.246,81.745,426.31,63.52,-4.935999999999979,Vesting Date:
text,1164,99,18.225,409.646,110.742,404.71,92.517,-4.9360000000000355,Performance Period:
text,1165,99,18.225,388.046,593.996,361.51,575.771,-26.536,This  restricted  stock  unit  award  (the  'Award
text,1166,99,18.225,344.846,594.003,318.31,575.778,-26.536,You do not have to accept the Award. If you wish t
text,1167,100,201.045,691.791,411.165,665.258,210.12000000000003,-26.533000000000015,APPLE INC. 2022 EMPLOYEE STOCK PLAN RESTRICTED STO
text,1168,100,166.061,648.591,446.159,643.658,280.09799999999996,-4.932999999999993,TERMS AND CONDITIONS OF RESTRICTED STOCK UNIT AWAR
text,1169,100,253.041,626.991,359.181,622.058,106.13999999999999,-4.932999999999993,PERFORMANCE AWARD
text,1170,100,18.225,605.395,593.997,514.059,575.7719999999999,-91.33600000000001,1. General . These Terms and Conditions of Restric
text,1171,100,18.225,497.395,593.99,460.059,575.765,-37.335999999999956,"2. RSUs . As used herein, the term ' RSU ' shall m"
text,1172,100,18.225,443.395,593.992,427.658,575.7669999999999,-15.736999999999966,"3. Vesting . Subject to Sections 4 and 8 below, th"
text,1173,100,18.225,410.995,593.999,341.259,575.774,-69.73599999999999,4. Continuance of Employment . Except as provided 
text,1174,100,18.225,324.595,593.999,265.659,575.774,-58.936000000000035,Nothing contained in this Award Agreement or the P
text,1175,100,303.602,194.31999999999994,308.606,189.38400000000001,5.004000000000019,-4.935999999999922,1
text,1176,101,50.625,702.596,187.45,697.658,136.825,-4.937999999999988,5. Dividend and Voting Rights .
text,1177,101,18.225,680.996,593.999,632.859,575.774,-48.136999999999944,(a) Limitations on Rights Associated with RSUs . T
text,1178,101,18.225,616.196,593.999,514.059,575.774,-102.13700000000006,(b)        Dividend  Equivalent  Rights .  As  of 
text,1179,101,18.225,497.396,593.999,470.859,575.774,-26.537000000000035,6. Restrictions on Transfer .  Except  as  provide
text,1180,101,18.225,454.196,593.999,373.659,575.774,-80.53700000000003,7. Timing and Manner of Settlement of RSUs . On or
text,1181,101,50.625,356.996,205.474,352.058,154.849,-4.937999999999988,8. Effect of Termination of Service .
text,1182,101,18.225,335.396,593.994,287.259,575.769,-48.137,(a) Except as expressly provided in Section 4 or t
text,1183,101,18.225,270.596,593.996,244.05899999999997,575.771,-26.537000000000035,"(b) Notwithstanding the foregoing, and except as o"
text,1184,101,303.602,172.04600000000005,308.606,167.10900000000004,5.004000000000019,-4.937000000000012,2
text,1185,102,18.225,703.271,593.998,644.334,575.773,-58.93700000000001,RSUs  (as  well  as  the  related  Dividend  Equiv
text,1186,102,18.225,627.671,593.999,579.534,575.774,-48.13700000000006,"(c) If any unvested RSUs are terminated hereunder,"
text,1187,102,18.225,562.871,593.996,493.134,575.771,-69.73699999999997,9. Recoupment .  Notwithstanding any other provisi
text,1188,102,18.225,476.471,593.997,449.934,575.7719999999999,-26.536999999999978,(a) during  the  period  of  the  Participant's  e
text,1189,102,18.225,433.271,593.996,406.734,575.771,-26.537000000000035,(b) during  the  Employment  Period  or  at  any  
text,1190,102,18.225,390.071,593.992,374.334,575.7669999999999,-15.737000000000023,(c) during the Employment Period or at any time th
text,1191,102,18.225,357.671,593.998,298.734,575.773,-58.93700000000001,"For purposes of the foregoing, the Participant exp"
text,1192,102,18.225,282.071,593.994,255.534,575.769,-26.537000000000035,10. Adjustments Upon Specified Events . Upon the o
text,1193,102,303.602,183.52099999999996,308.606,178.58400000000006,5.004000000000019,-4.936999999999898,3
text,1194,103,18.225,702.596,593.994,686.86,575.769,-15.73599999999999,such section in the number of RSUs then outstandin
text,1195,103,18.225,670.196,594.002,568.06,575.7769999999999,-102.13600000000008,11. Responsibility for Taxes .  The  Participant  
text,1196,103,18.225,551.396,593.997,514.06,575.7719999999999,-37.33600000000001,Prior to the relevant taxable or tax withholding e
text,1197,103,18.225,497.396,594.006,481.66,575.781,-15.73599999999999,(a) withholding from any wages or other cash compe
text,1198,103,18.225,464.996,593.996,449.26,575.771,-15.73599999999999,(b) withholding otherwise deliverable Shares and/o
text,1199,103,18.225,432.596,593.993,416.86,575.768,-15.73599999999999,(c) arranging for the sale of Shares otherwise del
text,1200,103,83.025,400.196,509.492,395.259,426.467,-4.937000000000012,(d) withholding from the proceeds of the sale of S
text,1201,103,18.225,378.596,593.993,362.86,575.768,-15.73599999999999,(e) any other method of withholding determined by 
text,1202,103,18.225,346.196,593.997,298.06,575.7719999999999,-48.136000000000024,"Notwithstanding the foregoing, if the Participant "
text,1203,103,303.602,226.721,308.606,221.78499999999997,5.004000000000019,-4.9360000000000355,4
text,1204,104,18.225,702.595,593.997,611.258,575.7719999999999,-91.33699999999999,The  Company  may  withhold  or  account  for  Tax
text,1205,104,18.225,594.595,593.994,557.258,575.769,-37.33699999999999,12. Electronic Delivery and Acceptance . The Compa
text,1206,104,18.225,540.595,593.998,395.258,575.773,-145.33700000000005,13. Data Privacy .  By  participating  in  the  Pl
text,1207,104,18.225,378.595,593.996,319.658,575.771,-58.93700000000001,14. Notices . Any notice to be given under the ter
text,1208,104,18.225,302.995,593.993,254.85799999999995,575.768,-48.13700000000006,15. Plan .  The Award and all rights  of  the  Par
text,1209,104,303.602,182.84500000000003,308.606,177.90800000000002,5.004000000000019,-4.937000000000012,5
text,1210,105,18.225,702.595,593.999,686.859,575.774,-15.73599999999999,deemed to) create any rights in the Participant un
text,1211,105,18.225,670.195,593.999,611.259,575.774,-58.936000000000035,16. Entire  Agreement .  This  Award  Agreement  a
text,1212,105,18.225,594.595,593.996,546.459,575.771,-48.13600000000008,17. Limitation on the Participant's Rights. Partic
text,1213,105,18.225,529.795,593.982,514.059,575.757,-15.73599999999999,18. Section Headings . The section headings of thi
text,1214,105,18.225,497.395,593.988,481.659,575.763,-15.73599999999999,19. Governing Law .  This Award Agreement shall be
text,1215,105,18.225,464.995,593.997,427.659,575.7719999999999,-37.33600000000001,20. Choice  of  Venue .  For  purposes  of  litiga
text,1216,105,18.225,410.995,593.991,395.259,575.766,-15.73599999999999,Construction . It is intended that the terms of th
text,1217,105,18.225,378.595,593.989,362.859,575.764,-15.736000000000047,22. Severability . The provisions of this Award Ag
text,1218,105,18.225,346.195,593.997,308.859,575.7719999999999,-37.33600000000001,23. Imposition  of  Other  Requirements .  The  Co
text,1219,105,292.349,292.195,319.856,287.259,27.507000000000005,-4.935999999999979,* * * * *
text,1220,105,303.602,215.245,308.606,210.30899999999997,5.004000000000019,-4.9360000000000355,6
text,1221,106,253.041,703.266,359.181,698.333,106.13999999999999,-4.932999999999993,PERFORMANCE AWARD
text,1222,106,284.027,681.666,328.186,676.733,44.15899999999999,-4.933000000000106,EXHIBIT A
text,1223,106,212.372,654.666,399.839,649.733,187.46699999999998,-4.933000000000106,PERFORMANCE VESTING REQUIREMENTS
text,1224,106,18.225,627.67,593.99,611.933,575.765,-15.736999999999966,The RSUs (and related Dividend Equivalent Rights) 
text,1225,106,50.625,595.27,565.28,590.334,514.655,-4.9360000000000355,The percentage of the RSUs (and related Dividend E
text,1226,106,66.825,573.67,593.993,557.934,527.168,-15.73599999999999,If the Company's TSR Percentile for the Performanc
text,1227,106,66.825,541.27,593.99,525.534,527.165,-15.73599999999999,If the Company's TSR Percentile for the Performanc
text,1228,106,66.825,508.87,593.99,493.134,527.165,-15.73599999999999,If the Company's TSR Percentile for the Performanc
text,1229,106,66.825,476.47,594.0,460.734,527.175,-15.736000000000047,If the Company's TSR Percentile for the Performanc
text,1230,106,18.225,444.07,593.99,417.534,575.765,-26.536,For TSR Percentile performance for the Performance
text,1231,106,18.225,400.87,594.0,385.134,575.775,-15.73599999999999,"Notwithstanding the foregoing, if the Company's TS"
text,1232,106,18.225,368.47,593.997,352.734,575.7719999999999,-15.736000000000047,The number of RSUs that vest on the Vesting Date w
text,1233,106,18.225,336.07,273.131,331.134,254.90599999999998,-4.935999999999979,"For purposes of the Award, the following definitio"
text,1234,106,66.825,314.47,593.999,266.33400000000006,527.174,-48.13599999999997,' TSR Percentile ' means the percentile ranking of
text,1235,106,66.825,249.66999999999996,593.997,190.73400000000004,527.1719999999999,-58.93599999999992,' Comparison Group ' means the Company and each ot
text,1236,106,299.109,118.72000000000003,313.111,113.78399999999999,14.00200000000001,-4.9360000000000355,A-1
text,1237,107,83.025,702.596,594.0,568.059,510.975,-134.53700000000003,traded on a national securities exchange on the la
text,1238,107,66.825,551.396,593.999,503.259,527.174,-48.136999999999944,' TSR ' shall be determined with respect to the Co
text,1239,107,66.825,486.596,593.998,438.459,527.173,-48.137,"' Beginning Price ' means, with respect to the Com"
text,1240,107,66.825,421.796,594.002,373.66,527.1769999999999,-48.13599999999997,"' Ending Price '  means, with respect to the Compa"
text,1241,107,18.225,356.996,594.0,319.66,575.775,-37.335999999999956,"With respect to the computation of TSR, Beginning "
text,1242,107,18.225,302.996,453.196,298.06,434.971,-4.935999999999979,"In the event of any ambiguity or discrepancy, the "
text,1243,107,292.349,290.846,319.856,285.91,27.507000000000005,-4.935999999999979,* * * * *
text,1244,108,299.109,772.122,313.111,767.185,14.00200000000001,-4.937000000000012,A-2
text,1245,108,543.987,763.342,593.993,758.409,50.006000000000085,-4.932999999999993,Exhibit 19.1
text,1246,108,26.546,453.721,439.541,430.02,412.995,-23.701000000000022,Insider Trading Policy
text,1247,109,23.171,702.56,556.528,697.135,533.357,-5.4249999999999545,This policy is designed to prevent trading of secu
text,1248,109,23.171,680.322,584.976,621.385,561.805,-58.93700000000001,Trading while aware of material nonpublic informat
text,1249,109,23.171,604.685,170.531,599.26,147.36,-5.4249999999999545,Who is Covered by this Policy?
text,1250,109,23.171,581.772,585.165,533.635,561.9939999999999,-48.13700000000006,"This policy applies to all Apple personnel, includ"
text,1251,109,23.171,516.935,154.572,511.51,131.401,-5.4249999999999545,Insider Trading Prohibitions
text,1252,109,23.171,494.697,579.23,468.16,556.059,-26.536999999999978,No Trading While Aware of Material Nonpublic Infor
text,1253,109,23.171,451.497,569.112,435.76,545.9409999999999,-15.737000000000023,No  Tipping .  Do  not  disclose  ('tip')  materia
text,1254,109,23.171,419.097,577.109,381.76,553.938,-37.33699999999999,No Third-Party Trading or Tipping . Do not trade i
text,1255,109,23.171,365.097,575.962,349.36,552.7909999999999,-15.736999999999966,No Trading During Restricted Trading Periods . If 
text,1256,109,23.171,332.697,584.273,284.56,561.102,-48.137,"No Short Sales, Hedging or Trading in Derivatives "
text,1257,109,24.068,228.10400000000004,116.834,223.65999999999997,92.766,-4.444000000000074,Updated September 2024
text,1258,109,580.764,229.42200000000003,585.768,224.485,5.004000000000019,-4.937000000000012,2
text,1259,110,23.171,691.792,410.579,686.859,387.408,-4.932999999999993,"In addition to the above prohibitions, this policy"
text,1260,110,23.171,670.16,178.755,664.735,155.584,-5.4249999999999545,'Material' Nonpublic Information
text,1261,110,23.171,647.922,584.309,610.585,561.1379999999999,-37.33699999999999,Determining whether information is 'material' requ
text,1262,110,23.171,593.885,138.608,588.46,115.43700000000001,-5.4249999999999545,'Nonpublic' Information
text,1263,110,23.171,570.972,576.853,533.635,553.6819999999999,-37.33699999999999,'Nonpublic' information means information that has
text,1264,110,23.171,516.935,102.176,511.51,79.005,-5.4249999999999545,Policy Violations
text,1265,110,23.171,494.022,553.823,467.485,530.6519999999999,-26.536999999999978,Apple personnel who violate this policy may be sub
text,1266,110,23.171,450.822,548.498,435.085,525.327,-15.737000000000023,If you have any doubt whether information is publi
text,1267,110,24.068,379.304,116.834,374.86,92.766,-4.44399999999996,Updated September 2024
text,1268,110,580.764,379.947,585.768,375.01,5.004000000000019,-4.937000000000012,3
text,1269,111,23.171,691.76,254.01,686.335,230.839,-5.4249999999999545,Restricted Trading Periods and Trading Windows
text,1270,111,23.171,669.522,571.155,653.785,547.9839999999999,-15.73700000000008,A restricted trading period is a specified period 
text,1271,111,23.171,637.122,581.835,588.985,558.664,-48.136999999999944,A trading window (sometimes referred to as an 'ope
text,1272,111,23.171,572.322,437.805,567.385,414.634,-4.937000000000012,The regularly scheduled restricted trading period 
text,1273,111,23.171,425.847,581.835,399.31,558.664,-26.536999999999978,In addition to these regularly scheduled restricte
text,1274,111,23.171,382.61,132.606,377.185,109.435,-5.425000000000011,Permitted Transactions
text,1275,111,23.171,359.697,544.658,343.96,521.487,-15.737000000000023,The transactions listed below are not subject to t
text,1276,111,55.571,327.297,573.621,311.56,518.05,-15.737000000000023,Vesting of restricted stock unit awards and the wi
text,1277,111,55.529,300.297,318.38,295.36,262.851,-4.937000000000012,Purchases under Apple's Employee Stock Purchase Pl
text,1278,111,55.571,284.097,543.425,279.1600000000001,487.8539999999999,-4.936999999999898,Cash-settled stock option exercises under Apple's 
text,1279,111,55.571,267.89699999999993,564.131,241.36,508.55999999999995,-26.53699999999992,Transactions pursuant to a previously established 
text,1280,111,55.571,230.09699999999998,568.388,203.55999999999995,512.817,-26.537000000000035,"Bona fide gifts for estate planning purposes, incl"
text,1281,111,24.068,147.779,116.834,143.33500000000004,92.766,-4.44399999999996,Updated September 2024
text,1282,111,580.764,148.42200000000003,585.768,143.485,5.004000000000019,-4.937000000000012,4
text,1283,112,87.971,697.192,576.103,669.981,488.13199999999995,-27.211000000000013,restrictions that apply to you under this policy; 
text,1284,112,18.225,652.606,358.556,647.18,340.33099999999996,-5.426000000000045,Additional Information Regarding Section 16 and De
text,1285,112,18.225,630.367,482.882,625.431,464.657,-4.935999999999922,Apple's General Counsel and one or more authorized
text,1286,112,18.225,608.767,584.731,560.631,566.506,-48.13600000000008,"Members of the Board of Directors, executive offic"
text,1287,112,18.225,543.967,570.694,506.631,552.4689999999999,-37.33600000000001,Except for those permitted transactions listed abo
text,1288,112,18.225,489.967,582.741,452.631,564.516,-37.33600000000001,Each Designated Individual is responsible for ensu
text,1289,112,18.225,435.968,587.714,420.23,569.489,-15.738,"Members of the Board of Directors, executive offic"
text,1290,112,18.225,403.531,141.406,398.105,123.18100000000001,-5.425999999999988,Rule 10b5-1 Trading Plans
text,1291,112,18.225,380.618,414.841,375.681,396.616,-4.937000000000012,The trading restrictions set forth in this policy 
text,1292,112,55.477,359.018,385.329,354.081,329.85200000000003,-4.936999999999955,has been submitted to and pre-approved by Apple's 
text,1293,112,55.434,342.818,225.742,337.881,170.308,-4.937000000000012,includes a 'Cooling Off Period' for;
text,1294,112,104.077,326.618,568.362,300.081,464.28499999999997,-26.536999999999978,o Section 16 reporting persons (in which case the 
text,1295,112,104.393,288.818,571.068,262.28099999999995,466.67499999999995,-26.537000000000035,o all other employees and other covered persons or
text,1296,112,24.068,206.49900000000002,116.834,202.05600000000004,92.766,-4.442999999999984,Updated September 2024
text,1297,112,580.764,207.14300000000003,585.768,202.20600000000002,5.004000000000019,-4.937000000000012,5
